episode,height,reward,steps,success,epsilon,actions_forward,actions_backward,actions_left,actions_right
34619,274.6459516928995,7.561916633272198,175,True,0.05,0,7,0,2
34620,306.2248410493311,-3.4298437444918073,199,False,0.05,8,7,6,1
34621,221.7146947754711,13.969491606891694,150,True,0.05,2,0,1,0
34622,338.3093377325203,-4.31163939344504,296,False,0.05,44,47,11,6
34623,64.40653945865269,6.573517808192202,78,True,0.05,1,1,2,0
34624,292.3530019311642,8.37764904862723,174,True,0.05,0,1,1,0
34625,234.65826334884002,16.24416106058574,163,True,0.05,8,0,0,3
34626,62.65103070232158,13.900365679273431,81,True,0.05,1,0,2,5
34627,347.29085398867534,8.80730884719865,202,True,0.05,2,0,8,0
34628,332.18011438736215,8.994243262299385,190,True,0.05,0,3,0,1
34629,126.08476602666514,16.345187012669747,106,True,0.05,0,0,0,0
34630,160.61120171670603,13.229956115444232,126,True,0.05,0,2,1,1
34631,368.94314981556084,14.044652494512098,245,True,0.05,11,12,16,6
34632,75.51490836832794,-3.4346850872640546,82,False,0.05,1,0,0,0
34633,235.92546378805028,13.751323299619795,159,True,0.05,0,0,0,7
34634,233.86197046995267,15.033914695772685,162,True,0.05,4,0,7,0
34635,86.01944945301327,13.29365969414121,93,True,0.05,4,0,0,3
34636,307.49540984530216,7.344622898868359,185,True,0.05,5,0,0,2
34637,321.9097881768243,8.558942199954602,189,True,0.05,5,0,1,0
34638,129.15414632604575,13.949459123175219,108,True,0.05,0,0,0,0
34639,89.44485799402207,13.619240446812459,97,True,0.05,2,0,3,4
34640,77.48358209796899,14.38131630864346,87,True,0.05,0,4,0,1
34641,236.3017871457167,-3.5039289215407825,158,False,0.05,5,0,1,0
34642,153.5660750872189,10.504487779537827,123,True,0.05,2,0,2,0
34643,271.1731642412725,12.189867844400844,191,True,0.05,0,4,9,13
34644,166.15992833045473,16.446355414949107,137,True,0.05,5,4,0,3
34645,58.631860169500214,-3.3091504605933286,73,False,0.05,2,0,0,0
34646,173.65295332933226,15.804446491276593,129,True,0.05,0,1,0,0
34647,70.5074875856828,-3.075523789043731,115,False,0.05,3,0,18,17
34648,376.1185682188385,-3.7796481767799985,203,False,0.05,0,0,0,1
34649,156.8165787226801,-3.34586772408377,120,False,0.05,0,0,0,0
34650,99.9482256409342,9.682648425185809,97,True,0.05,2,0,1,0
34651,374.7709313028476,-4.8752726480367,304,False,0.05,11,2,47,42
34652,261.5381508892701,15.892910676977749,184,True,0.05,7,0,3,12
34653,312.53994803137033,11.870448290556585,229,True,0.05,9,5,16,19
34654,70.85161678535354,10.959014271156839,113,True,0.05,6,10,10,9
34655,52.44875710246294,9.543282365202405,76,True,0.05,4,4,0,2
34656,249.4221850658859,13.683077723823352,174,True,0.05,4,0,4,9
34657,142.01452604382268,-4.159430787232056,228,False,0.05,20,23,38,34
34658,332.54942233490385,10.829695615813032,199,True,0.05,0,2,10,0
34659,92.60323046809732,15.15424030358095,121,True,0.05,12,9,6,4
34660,342.3137691181592,-4.874717262527059,276,False,0.05,21,31,19,14
34661,150.68006917622444,14.488212323960624,125,True,0.05,0,5,0,2
34662,308.60770516605197,7.959721854489546,195,True,0.05,9,6,2,0
34663,204.34325538998513,-3.5861721403503255,190,False,0.05,0,1,26,24
34664,275.9707715883289,16.41246864453821,192,True,0.05,2,6,5,12
34665,213.11731338126665,16.505481169143273,154,True,0.05,0,4,6,0
34666,147.1509853057006,10.099874189386496,124,True,0.05,1,4,2,1
34667,267.2674844329563,19.002906604492573,204,True,0.05,12,20,1,6
34668,142.17246541691605,19.380276307628705,114,True,0.05,0,0,0,0
34669,74.47852020611174,11.075626021922254,83,True,0.05,0,3,0,0
34670,180.66252140444132,12.071101714778774,134,True,0.05,0,0,4,0
34671,224.60115197165058,-3.4024452801938754,147,False,0.05,0,0,0,0
34672,216.59050341608042,13.886907594731824,150,True,0.05,1,4,0,0
34673,243.26237512382062,10.113273072872794,160,True,0.05,0,1,5,0
34674,284.372869323499,-3.512836806758586,171,False,0.05,1,0,0,0
34675,317.84976872416075,-3.847903640981209,189,False,0.05,3,0,4,0
34676,234.63780680991619,17.66619707544438,167,True,0.05,6,1,8,0
34677,359.7544587897142,-4.936602590680368,283,False,0.05,24,14,28,19
34678,271.45884004809204,11.815774038617448,171,True,0.05,0,3,3,0
34679,228.5394671898213,9.451717624535911,156,True,0.05,0,3,0,4
34680,207.393561314064,14.482516803237534,150,True,0.05,0,1,0,8
34681,393.7415616019136,-3.761574376454859,221,False,0.05,2,8,3,0
34682,362.1020248238304,-4.175954944807065,224,False,0.05,2,9,5,10
34683,152.2022212326898,11.373433609068195,121,True,0.05,1,0,2,0
34684,319.38060931310577,11.310674999721781,185,True,0.05,3,0,0,0
34685,288.38862231427606,6.633011922811162,186,True,0.05,5,5,3,2
34686,62.14279546672525,13.28403547132969,76,True,0.05,1,0,0,2
34687,96.37710483450333,14.550348773019584,95,True,0.05,0,2,0,1
34688,353.0183762635902,12.110760805793515,202,True,0.05,0,8,0,0
34689,236.8099495988106,16.321443093504623,163,True,0.05,4,0,4,2
34690,233.08810720997485,-3.7560271020621068,163,False,0.05,0,2,3,7
34691,179.3793093869615,9.549595731977831,147,True,0.05,4,6,5,3
34692,284.761857261733,17.276915182696808,189,True,0.05,9,1,7,1
34693,125.12759408035514,13.112072360007282,134,True,0.05,7,4,7,10
34694,114.36277516552651,13.11556815420769,106,True,0.05,1,4,0,0
34695,116.43983182835402,6.845038539400257,120,True,0.05,1,1,9,8
34696,369.5704511504687,-3.641940001713284,207,False,0.05,0,6,2,0
34697,342.04371409593637,6.2936266954633835,197,True,0.05,4,0,4,0
34698,167.2817024548064,6.471944179066543,125,True,0.05,1,0,0,0
34699,328.2011541109732,12.552879160542705,196,True,0.05,0,7,1,3
34700,231.78162264917592,6.872069639064386,190,True,0.05,19,20,0,1
34701,259.3514932914298,12.727162364257698,174,True,0.05,3,0,8,2
34702,122.14180283184596,-3.2621806310510966,109,False,0.05,0,4,1,0
34703,60.023666482364966,18.20397101987579,77,True,0.05,2,0,2,1
34704,200.75948710134767,11.272891623128196,140,True,0.05,0,2,0,0
34705,316.26461726996973,-3.837989574366707,208,False,0.05,1,3,10,13
34706,256.38476930720924,-3.277434518140384,176,False,0.05,5,4,4,4
34707,291.6563151391821,-4.591366943649448,317,False,0.05,16,14,58,57
34708,315.658969532056,15.850352151278319,264,True,0.05,6,12,27,37
34709,85.6882292921475,15.240422329299818,97,True,0.05,3,5,1,2
34710,398.95273634377855,-4.712129495653512,310,False,0.05,13,13,33,41
34711,229.61577360256496,18.099767350584987,158,True,0.05,5,0,0,3
34712,333.58524434373356,-4.053557170107871,209,False,0.05,3,10,0,8
34713,97.27269974859507,-3.439479519331594,101,False,0.05,2,0,0,6
34714,308.52334313145144,3.3357219416544432,225,True,0.05,21,19,4,3
34715,99.55030946639808,7.300758152661495,102,True,0.05,2,4,3,0
34716,334.0142427397326,7.328321351692739,197,True,0.05,3,4,0,3
34717,330.66091455811926,7.5635678364999155,205,True,0.05,5,12,2,0
34718,138.6460720890082,12.546784365017976,116,True,0.05,2,0,0,2
34719,329.81150051546587,7.766170404723861,190,True,0.05,0,3,0,2
34720,190.29673642547777,17.466211062713306,156,True,0.05,0,6,9,6
34721,383.66438499656846,10.478706555567085,235,True,0.05,16,8,4,3
34722,201.77156219311678,10.309936466585471,143,True,0.05,5,0,0,0
34723,221.7739300653422,16.000881093342908,157,True,0.05,6,0,4,0
34724,151.86184117133195,-3.38063254542314,141,False,0.05,2,7,7,7
34725,186.15510386383585,8.731323471322138,140,True,0.05,4,0,3,1
34726,139.45316122982334,15.264693585086405,118,True,0.05,0,0,0,5
34727,308.2695209996285,-4.704735170014675,267,False,0.05,19,28,22,19
34728,301.74523178223114,4.440352218928064,219,True,0.05,16,18,7,3
34729,250.50498620194614,7.779865221751699,163,True,0.05,0,5,1,0
34730,209.09370703908496,13.154162704689412,144,True,0.05,1,0,1,0
34731,277.8826713593956,5.635185853142383,168,True,0.05,0,0,0,1
34732,167.1775202859077,12.323430357588979,126,True,0.05,0,1,0,0
34733,145.6447142398464,15.615888170866853,118,True,0.05,2,0,0,0
34734,59.888394278539586,-3.326915157934544,117,False,0.05,8,7,15,16
34735,118.07457980749935,14.804457101241503,104,True,0.05,0,1,0,0
34736,372.1604026548506,-4.485001410345751,257,False,0.05,21,25,0,10
34737,373.91367985262013,6.625103713647981,222,True,0.05,4,0,6,12
34738,253.25510393315952,8.608070771880277,168,True,0.05,4,0,6,0
34739,157.8731220075627,11.590216513934653,120,True,0.05,0,0,0,0
34740,165.12399615075742,14.149281616429422,128,True,0.05,0,0,4,0
34741,65.07881537986948,7.017787850108464,89,True,0.05,4,4,3,4
34742,202.98589218697208,-3.5123069713811854,156,False,0.05,3,9,0,5
34743,323.44445234085623,6.11042909821738,187,True,0.05,2,0,0,2
34744,361.89206881226335,-3.7934412500280565,207,False,0.05,0,3,7,0
34745,150.02156750701388,-3.4630030791112754,119,False,0.05,1,0,0,1
34746,301.4369318203983,-3.9287871022277896,189,False,0.05,0,5,4,3
34747,330.7950346520107,13.659078050120995,207,True,0.05,1,2,13,4
34748,272.1513596696235,14.47811859560643,176,True,0.05,0,10,0,0
34749,66.44477158841622,-3.20024809090436,78,False,0.05,2,0,1,0
34750,262.273686800208,9.571618981941727,168,True,0.05,0,2,0,5
34751,242.38049901983376,16.68676395008213,159,True,0.05,0,1,0,3
34752,375.0858060767005,-4.444276407896751,275,False,0.05,24,16,16,17
34753,211.84940928581833,-3.477375760184701,159,False,0.05,7,9,1,0
34754,315.24691841880497,-3.8834994463756307,251,False,0.05,19,20,19,13
34755,337.44154420248776,9.062475249949678,196,True,0.05,0,1,0,7
34756,87.50166163068212,13.015848777842509,90,True,0.05,1,0,2,0
34757,282.1340556440452,19.761931152591554,193,True,0.05,6,0,14,3
34758,258.33165690518587,13.053274118551975,168,True,0.05,7,0,0,1
34759,248.897998246444,12.616931687126252,165,True,0.05,3,0,0,5
34760,195.15261623399763,17.39475136822881,150,True,0.05,7,0,5,1
34761,359.64308148890274,-3.830494482696504,201,False,0.05,0,0,5,0
34762,179.81796803461705,13.80074856132102,177,True,0.05,13,16,9,9
34763,360.66906727329604,9.080625598787375,215,True,0.05,2,5,4,8
34764,396.33927605905046,-4.0571697480493505,249,False,0.05,11,16,3,10
34765,362.5619237172956,11.529577371715051,211,True,0.05,1,3,0,10
34766,398.94180983209236,9.185707653466142,637,True,0.05,148,157,61,61
34767,93.73772895694401,9.884966833344382,115,True,0.05,9,8,4,4
34768,263.3582266586148,16.470038004094203,181,True,0.05,1,9,7,1
34769,104.12091512601256,15.263960350916998,103,True,0.05,1,4,2,0
34770,280.75822577903955,9.218661309900249,177,True,0.05,1,0,7,1
34771,322.58034702244214,5.49825127013195,228,True,0.05,14,18,6,7
34772,276.2852479945579,5.387572247631011,178,True,0.05,4,1,1,6
34773,318.8314088419433,13.606239190467797,206,True,0.05,0,6,4,14
34774,295.3105525065322,10.92558122856555,180,True,0.05,6,0,0,0
34775,151.96918201283853,17.166608197289943,124,True,0.05,0,2,1,2
34776,261.3592470256201,15.140879316873116,171,True,0.05,1,0,0,8
34777,265.2334763543579,-3.772807822778471,184,False,0.05,8,6,0,7
34778,385.8085012230511,-5.664565986942525,379,False,0.05,33,42,46,52
34779,104.49178732966979,-3.0396169381595914,99,False,0.05,0,3,0,0
34780,215.24454565191442,16.55832391397741,153,True,0.05,0,1,0,8
34781,164.3419484379799,10.996280008953843,129,True,0.05,0,6,0,0
34782,292.6465523147509,11.52770718817136,184,True,0.05,0,7,4,0
34783,143.79656938323916,18.383114507915245,126,True,0.05,0,6,5,0
34784,166.20238080255257,-3.521231000608539,129,False,0.05,2,0,2,1
34785,384.94878278818385,-4.226079220739088,292,False,0.05,32,29,16,11
34786,376.1854670038918,-3.7366965322281613,213,False,0.05,0,1,1,9
34787,91.68332032385757,-3.4428981507127796,117,False,0.05,1,6,10,11
34788,352.47796000759104,8.918824279728309,199,True,0.05,0,4,2,0
34789,377.1229395631934,-3.934598662464957,215,False,0.05,0,3,1,8
34790,200.7168242013071,7.4951494567865655,145,True,0.05,0,5,0,2
34791,394.86189636024585,9.89066921345473,221,True,0.05,0,8,3,2
34792,51.81103683008656,11.707564530071886,143,True,0.05,21,18,21,17
34793,266.1119962693877,16.79338930223517,175,True,0.05,6,0,5,0
34794,374.67119103030103,-3.6002057383859816,211,False,0.05,0,2,1,7
34795,131.74026988850127,-3.219091305737104,110,False,0.05,1,0,0,0
34796,230.12271051632953,10.519110854276175,158,True,0.05,3,0,5,0
34797,192.4495369990403,13.315579049928846,139,True,0.05,3,0,0,1
34798,175.59934509151554,-4.0340975588381,233,False,0.05,16,20,39,31
34799,324.7372527785547,-4.023953701662242,263,False,0.05,33,30,11,6
34800,266.79866627793575,9.07196428038,186,True,0.05,0,4,12,7
34801,376.59368482938214,8.37595040028426,207,True,0.05,0,3,0,3
34802,146.38985653921537,14.089591281018468,158,True,0.05,14,19,4,5
34803,240.03465864225495,11.752878119788688,157,True,0.05,0,2,2,0
34804,320.5918350679941,12.8359453746625,225,True,0.05,13,12,3,14
34805,260.4233878139418,0.974413192261466,374,True,0.05,18,19,89,88
34806,308.85032935092767,14.103646674441022,225,True,0.05,13,1,13,19
34807,187.33218080269867,13.940999565494025,143,True,0.05,0,2,7,1
34808,171.65345671566217,5.948664178508246,133,True,0.05,1,1,2,3
34809,211.02444276137032,17.945885432271428,168,True,0.05,10,3,4,8
34810,264.3820846047006,12.778219835601282,234,True,0.05,16,15,16,24
34811,217.20923219299698,6.075967574783298,171,True,0.05,1,0,10,16
34812,360.8508803994608,8.721373404582916,221,True,0.05,5,5,6,9
34813,276.0351394757589,7.493332829993896,177,True,0.05,6,1,4,0
34814,94.54654539399752,10.426472449544917,176,True,0.05,14,15,27,29
34815,104.27618679896412,7.816503595502409,98,True,0.05,0,2,0,0
34816,385.2586617315832,5.343277906546129,213,True,0.05,4,0,5,0
34817,303.24954096964746,7.910758498185654,177,True,0.05,1,0,0,0
34818,277.8954183244173,17.267243739746526,189,True,0.05,2,10,2,7
34819,238.74295804405168,14.030262240830282,159,True,0.05,0,4,0,2
34820,175.92300810978685,11.3061510642273,137,True,0.05,4,0,2,3
34821,156.3863110809168,-3.5503327186818425,138,False,0.05,6,6,3,3
34822,300.8953911087754,-6.605681863817079,532,False,0.05,55,52,127,123
34823,59.643221616353266,15.496336551170106,85,True,0.05,4,8,0,2
34824,221.29840427206514,13.903944486842395,150,True,0.05,3,0,0,0
34825,364.8146679580088,-3.6328233580190306,216,False,0.05,9,7,1,2
34826,73.91311596639295,5.19256240789046,84,True,0.05,0,3,2,0
34827,61.45592243852999,15.04405374139677,72,True,0.05,0,0,0,0
34828,322.1179987763056,-3.828264157539958,188,False,0.05,0,1,3,0
34829,309.98578029076435,13.50326282849381,186,True,0.05,0,0,7,0
34830,81.9928111408521,-3.418129098027281,94,False,0.05,0,3,2,5
34831,322.1608514981118,-3.969774029788405,209,False,0.05,6,10,8,1
34832,270.8619821959022,-3.529643645957897,169,False,0.05,0,3,0,1
34833,118.24714607063095,-3.6748352088004443,113,False,0.05,6,4,0,0
34834,229.19876781557832,18.828468391625172,178,True,0.05,8,3,6,11
34835,164.8323135560935,9.042715733209794,125,True,0.05,2,0,0,0
34836,159.2742447759327,15.83370225120717,135,True,0.05,8,4,2,0
34837,102.54883849022451,12.032094533021287,103,True,0.05,6,2,0,0
34838,128.08407992309353,14.271011905171594,108,True,0.05,0,1,0,0
34839,250.21541507009943,6.536797453125973,175,True,0.05,6,10,0,2
34840,109.2723110352699,12.692317754158761,115,True,0.05,2,0,6,9
34841,215.0771941647894,-3.7694438359305753,161,False,0.05,0,2,6,9
34842,376.70349744251524,-4.067191505909912,257,False,0.05,9,25,11,11
34843,110.32134301871022,15.583259471805741,112,True,0.05,7,6,0,0
34844,162.35117272289864,14.809309154483772,130,True,0.05,0,6,0,1
34845,297.0604224299975,-4.042800680134269,188,False,0.05,0,7,6,0
34846,254.8518761709762,-3.760352840819454,169,False,0.05,0,9,0,1
34847,107.40315635176353,8.8452202132532,129,True,0.05,5,8,9,10
34848,209.1563464007785,18.870779900123036,172,True,0.05,0,8,9,13
34849,131.3618953120731,17.914100974079286,134,True,0.05,5,2,9,9
34850,125.88862846536504,10.671089850365817,109,True,0.05,2,0,0,1
34851,172.57943467133782,4.35634628606282,191,True,0.05,22,22,12,9
34852,376.52018733946096,-5.192849019417179,390,False,0.05,56,60,36,37
34853,151.48469597942264,4.654685593547582,143,True,0.05,6,10,6,4
34854,376.9005879736016,-5.627699824356058,382,False,0.05,79,82,14,4
34855,256.6769585180824,9.194196385213633,164,True,0.05,0,1,0,4
34856,166.61546655466117,16.996045095527688,132,True,0.05,0,6,1,0
34857,315.7098970073517,16.891702745647763,203,True,0.05,8,1,12,0
34858,381.9142531375854,-3.8657863274670934,229,False,0.05,9,5,0,11
34859,316.000155095054,16.130661393477475,200,True,0.05,9,0,9,0
34860,199.1744137339603,-3.4930226216316544,184,False,0.05,3,7,21,16
34861,298.3002356000094,19.204637135007324,200,True,0.05,8,0,13,3
34862,377.1461930113517,-4.0504399994769615,246,False,0.05,15,20,9,0
34863,204.1894369949104,9.185653175774286,165,True,0.05,6,9,6,5
34864,81.12967731996372,11.907253950575317,87,True,0.05,3,0,0,0
34865,50.142259991474866,11.414439108728635,71,True,0.05,1,5,0,0
34866,308.02992277916303,9.753424910191745,187,True,0.05,5,0,0,4
34867,370.98148209440336,3.224105300571362,344,True,0.05,68,62,9,6
34868,170.4902960896206,-3.237630363925538,133,False,0.05,3,4,0,0
34869,194.6917140888112,17.253166466336047,140,True,0.05,3,0,0,1
34870,299.3079025383704,-3.393218448191038,202,False,0.05,5,3,12,8
34871,199.00603465416438,7.227879366141854,140,True,0.05,0,2,1,0
34872,60.52134412295119,10.36832417285784,72,True,0.05,0,1,0,0
34873,182.73861924410974,15.661722738821723,142,True,0.05,0,5,5,1
34874,75.02869283623113,16.408379307613387,86,True,0.05,2,0,3,0
34875,141.11511870117175,15.730302748061773,130,True,0.05,3,0,7,6
34876,84.76862990932597,14.504787685580434,89,True,0.05,0,0,0,3
34877,341.8880374627311,-3.7042855473799747,191,False,0.05,0,1,0,0
34878,298.1187266772171,-3.95963893110517,194,False,0.05,9,0,1,9
34879,350.12209714004416,7.49759882982204,200,True,0.05,6,0,0,2
34880,356.48451718001627,-3.9237963509681446,198,False,0.05,0,2,0,0
34881,220.8111680463265,10.895963110171419,152,True,0.05,0,2,3,1
34882,281.11914710512235,11.138458533593644,169,True,0.05,0,0,0,1
34883,251.87707328935798,13.820797232382475,163,True,0.05,5,0,0,0
34884,331.88594061097444,-4.506477900072134,249,False,0.05,9,15,16,22
34885,125.6627142994317,14.462099472266267,110,True,0.05,3,0,0,1
34886,149.44742078534927,-3.271781321243508,135,False,0.05,8,10,0,0
34887,358.28746655002067,-3.991621260853641,233,False,0.05,1,0,14,22
34888,233.66008826406906,7.7558607415518255,150,True,0.05,0,0,0,0
34889,301.18371283075976,9.947816976454694,184,True,0.05,0,2,6,0
34890,71.90977572346485,-3.5829783609322265,78,False,0.05,0,0,0,0
34891,156.35959061060964,9.954585212093496,121,True,0.05,1,0,0,0
34892,249.06497591825593,16.614576949316945,172,True,0.05,2,7,5,1
34893,144.01578387242338,4.427966421370298,117,True,0.05,0,1,2,0
34894,234.98498027839423,16.916890406397872,161,True,0.05,7,0,0,2
34895,175.3124082852495,7.729209711984305,131,True,0.05,1,0,2,0
34896,294.4003403451835,10.92611423477972,185,True,0.05,0,2,9,1
34897,143.50697409448225,14.463000078734876,120,True,0.05,1,1,3,0
34898,203.32212877058052,13.791497280230685,146,True,0.05,5,0,0,2
34899,266.07321020989406,13.475060078505901,174,True,0.05,4,0,0,7
34900,198.7555433467283,14.618424137224888,142,True,0.05,0,4,0,0
34901,71.13770365086764,10.928260634455544,84,True,0.05,4,0,0,2
34902,134.44925669234743,13.514089337227709,142,True,0.05,1,0,18,13
34903,216.40847347718844,15.68638249120487,172,True,0.05,5,6,7,9
34904,332.1166477061652,6.495631274548006,189,True,0.05,0,2,1,0
34905,97.31211804350005,17.130150174710955,98,True,0.05,0,1,0,4
34906,230.0486591505619,16.51170922414385,156,True,0.05,5,0,1,0
34907,206.5491942064972,13.417054751741102,145,True,0.05,0,0,4,0
34908,242.05237045424755,9.18573869657021,183,True,0.05,5,10,10,4
34909,348.11057423188424,8.841953602139714,224,True,0.05,3,1,13,15
34910,168.206174092898,10.340407470923687,143,True,0.05,8,8,2,0
34911,114.67572460496291,18.95295097508215,117,True,0.05,9,5,0,1
34912,79.66255958152992,12.293668089667054,88,True,0.05,0,1,1,3
34913,363.0973378135678,-3.687275281951321,232,False,0.05,5,0,14,16
34914,104.72550513712955,-3.2255944135830283,115,False,0.05,0,2,8,9
34915,126.2468503393819,15.086632659892993,171,True,0.05,14,15,18,17
34916,70.85162883051501,14.82583184125131,123,True,0.05,5,4,16,20
34917,188.79401394700727,16.588019528081116,138,True,0.05,1,0,3,0
34918,176.48716612355963,15.574964449548855,138,True,0.05,0,5,0,4
34919,136.31026964209798,10.261550512688837,115,True,0.05,0,0,4,0
34920,200.42551608519656,14.195913612342798,185,True,0.05,2,9,17,19
34921,194.192110983582,-3.436011288928483,145,False,0.05,1,0,3,6
34922,205.1179877640081,13.640883503925577,148,True,0.05,1,0,0,7
34923,266.5095639104016,13.468342992519423,203,True,0.05,0,5,15,20
34924,190.34010566035613,-3.1515837132567017,145,False,0.05,2,7,3,0
34925,51.4097496246744,-3.314439428325037,67,False,0.05,1,0,0,0
34926,166.12193750649243,10.06614754906466,134,True,0.05,5,3,0,2
34927,359.05581623275435,-4.002547457861345,267,False,0.05,6,13,26,27
34928,333.86294344532615,-5.862026941420121,382,False,0.05,43,33,55,63
34929,53.368663612857084,13.859091993788743,68,True,0.05,0,1,0,0
34930,372.32992926601605,-4.846581836335391,318,False,0.05,24,16,36,41
34931,254.72284707027532,10.964775472667156,164,True,0.05,1,0,4,0
34932,238.54320330317898,18.59327844537675,163,True,0.05,1,0,8,0
34933,258.4142640212483,15.210449537670366,173,True,0.05,9,0,3,0
34934,246.18285477180856,-3.4115516960006724,174,False,0.05,0,3,10,6
34935,307.12794058113616,-4.6891365250945505,247,False,0.05,18,8,17,25
34936,287.1396098145668,-3.605679502570589,172,False,0.05,0,0,0,1
34937,130.73118372089863,12.48791724047397,116,True,0.05,0,2,5,0
34938,290.34649854806764,9.42073907444507,182,True,0.05,0,5,0,5
34939,151.75848013739943,6.364191582804338,120,True,0.05,0,2,1,0
34940,196.49017171494046,12.2493552693209,148,True,0.05,5,0,5,1
34941,203.978710087937,10.859133412929292,177,True,0.05,5,6,13,14
34942,180.40062023379997,14.763733762323989,164,True,0.05,2,5,14,13
34943,140.0085279730447,15.238548307653303,118,True,0.05,3,0,2,0
34944,240.56565048399918,11.746913693678312,158,True,0.05,3,0,0,1
34945,77.03852629973802,13.504343847255354,87,True,0.05,4,0,0,2
34946,246.67620823856439,15.361646788018131,166,True,0.05,8,0,0,2
34947,328.6248363184492,12.870439391438927,192,True,0.05,5,0,1,0
34948,122.11956290974504,12.522217479202643,153,True,0.05,10,12,12,14
34949,83.26559841622125,-3.1299664583629445,102,False,0.05,1,3,7,6
34950,156.01606832241168,14.67088834453361,139,True,0.05,6,5,1,7
34951,141.99882904406195,-3.8639031120312977,135,False,0.05,4,1,10,6
34952,314.9275682528781,11.307139500911601,188,True,0.05,0,2,5,0
34953,229.27970482132721,14.031642707302225,200,True,0.05,8,6,16,20
34954,139.90510523602777,18.91433362804805,115,True,0.05,1,0,1,0
34955,94.40755493953989,10.234887294722965,93,True,0.05,0,0,2,0
34956,98.46579939717314,16.101497612189522,119,True,0.05,1,4,10,11
34957,249.62395525015268,16.47653725402244,389,True,0.05,49,42,66,74
34958,244.33825812680732,15.026196251035145,168,True,0.05,0,9,1,3
34959,260.9799557596867,13.038308001434519,164,True,0.05,0,0,3,0
34960,326.7206299634084,6.9954865516274385,215,True,0.05,12,11,2,6
34961,208.58556826970838,12.76407322985134,143,True,0.05,0,2,0,0
34962,260.19701620003167,-3.7391800751704105,170,False,0.05,0,3,6,0
34963,157.54949718028053,13.58071762491487,127,True,0.05,2,0,4,0
34964,222.97859488602012,19.328157906264984,155,True,0.05,0,2,0,5
34965,248.15754060541795,9.884126782759976,162,True,0.05,4,0,2,0
34966,193.88594069607342,13.599464407260506,145,True,0.05,1,4,4,0
34967,265.3170175525046,10.458201804835635,174,True,0.05,0,7,0,4
34968,108.22395185107398,14.641428167253329,105,True,0.05,4,3,0,0
34969,204.3023852495335,14.710476732307269,148,True,0.05,0,5,2,1
34970,75.17730705165314,17.588113109337826,87,True,0.05,0,1,5,0
34971,177.12303035756116,17.090323058793228,136,True,0.05,4,0,3,0
34972,205.78438460562148,13.819857665745346,152,True,0.05,1,4,6,1
34973,173.37375720326406,10.20963777363813,132,True,0.05,1,2,2,0
34974,259.1005607088341,8.897301162329791,167,True,0.05,1,0,6,0
34975,174.84742860354874,-3.254441812443212,134,False,0.05,3,1,2,1
34976,379.727411542374,-4.714749545472959,282,False,0.05,28,19,12,19
34977,78.66952026286651,9.404571161298174,93,True,0.05,5,3,3,0
34978,251.6960592914639,17.584530804133422,184,True,0.05,8,2,3,12
34979,119.87343354253817,14.104258741085578,107,True,0.05,0,3,0,0
34980,132.1834218221355,19.53534751444864,120,True,0.05,2,1,0,7
34981,222.53200107728486,9.024711590573055,147,True,0.05,1,0,0,0
34982,224.825507385669,11.773395818078043,153,True,0.05,0,4,1,0
34983,98.49316579196278,-3.7617915403869153,176,False,0.05,0,4,41,38
34984,65.45987838538979,-3.5939806833720227,158,False,0.05,1,3,41,39
34985,97.55909656233432,16.23309628320895,98,True,0.05,0,0,4,1
34986,386.7752943932243,-5.42313113623195,342,False,0.05,29,15,40,51
34987,354.14834377188623,-4.1971101610297765,239,False,0.05,12,6,13,13
34988,110.50889228462749,-3.540310448510609,156,False,0.05,2,5,28,22
34989,286.67549034547466,-3.9224244320825132,175,False,0.05,1,0,0,3
34990,393.7171115842733,10.369216904931193,223,True,0.05,1,10,0,4
34991,112.83665350704409,16.40277907737318,104,True,0.05,2,0,0,2
34992,87.05718481670174,9.654297043714312,142,True,0.05,11,13,17,14
34993,284.7078672242554,-3.5701338245495458,175,False,0.05,1,0,4,0
34994,105.41019249571667,6.551112320069817,99,True,0.05,2,0,1,0
34995,241.42749082471676,15.078738283853465,165,True,0.05,0,6,0,5
34996,197.95429022154303,14.642591796069471,142,True,0.05,0,0,0,5
34997,201.67242408412676,8.747130977061174,208,True,0.05,18,17,16,19
34998,346.16994221436374,10.752775327803873,203,True,0.05,0,7,0,5
34999,368.0611167394962,-4.043033813600433,243,False,0.05,13,15,8,8
35000,386.15239503230447,-4.67890660638111,261,False,0.05,15,29,9,1
35001,263.245553641723,10.759305414622553,166,True,0.05,3,0,1,0
35002,325.10083500886253,10.355235335540094,196,True,0.05,0,3,1,8
35003,178.6169789096535,15.70517569454713,134,True,0.05,4,0,0,0
35004,64.08319026888736,16.842035671164364,76,True,0.05,2,0,0,0
35005,137.43435115363425,-3.5430256699560205,153,False,0.05,7,13,13,9
35006,359.9515777453684,-4.7977097733005785,299,False,0.05,28,38,17,19
35007,281.8957380545312,16.26623763050427,183,True,0.05,5,0,1,8
35008,100.87169843810415,16.207413772552403,97,True,0.05,0,0,3,0
35009,92.329556564553,3.19355480179144,122,True,0.05,14,17,0,2
35010,269.6056861225827,-3.740195468103943,201,False,0.05,14,16,6,1
35011,172.8565306659434,-4.233548259866057,226,False,0.05,13,10,40,36
35012,99.92055245258439,16.55307615713653,93,True,0.05,0,0,0,0
